sats,time,long,lat,velocity,heading,height,vert-vel,GPS-Longacc,turn-radius,Centre-Line-Deviation,AbsHead,Longacc,Latacc,rel-height,value
8,74545.9,118.8034162,31.89527525,37.519,77.08,9.07,0.072,0.3,5.84E+01,-3.16E+03,-2082.9,0.3,-0.19,-0.956,safe
7,74216,118.7926318,31.89104713,30.519,223.4,17.78,0.972,0.04,3.80E+01,-2.09E+03,-1936.6,0.04,0.13,7.156,safe
9,80026.9,118.786902,31.87728555,104.481,283.8,20.81,1.332,-0.12,1.00E+03,-6.44E+03,-1156.2,-0.12,0.02,13.584,safe
7,74552.8,118.8044047,31.89532832,54.961,85,9.6,0.252,-0.05,1.00E+03,-3.26E+03,-2075,-0.05,-0.02,-0.833,safe
10,83150.7,118.707661,31.96743393,85.61,31.92,8.45,-0.504,0.04,1.00E+03,-1.71E+03,-1048.1,0.04,0.1,7.563,safe
8,81236.5,118.6766631,31.93622628,17.496,242.54,23.85,0.072,0.23,2.16E+01,1.79E+03,-1557.5,0.23,0.06,18.046,safe
9,83123.9,118.7040024,31.96247572,101.349,34.01,9.18,-0.864,0.01,1.00E+03,-1.36E+03,-1046,0.01,-0.23,7.842,safe
9,80051.3,118.7797602,31.87885867,98.589,283.92,29.1,1.008,-0.09,1.00E+03,-5.76E+03,-1156.1,-0.09,0.04,21.643,safe
7,74558.6,118.8048216,31.8953608,1.134,103.96,9.78,0.252,-0.15,7.56E-01,-3.30E+03,-2056,-0.15,-0.15,-0.657,safe
7,74218.9,118.7924543,31.8908855,30.78,221.13,18.73,0.648,0.07,9.80E+02,-2.10E+03,-1938.9,0.07,0.23,7.775,safe
9,80329.7,118.7323699,31.88484573,104.331,301.21,52.92,0.468,0.07,1.00E+03,-2.50E+03,-1138.8,0.07,-0.1,45.063,safe
10,75853.3,118.8160532,31.87734678,96.461,254.36,10.93,0.36,0.11,1.00E+03,-6.34E+03,-1185.6,0.11,-0.07,5.135,safe
9,80331,118.7320326,31.88502358,103.441,302.1,53.17,0.72,-0.06,1.00E+03,-2.46E+03,-1137.9,-0.06,-0.02,45.281,safe
9,75601.1,118.8168149,31.88276072,81.387,81.9,8.98,0.252,0.03,1.00E+03,-5.15E+03,-2078.1,0.03,0.14,2.861,safe
10,80659.2,118.6942723,31.91628313,78.674,309.18,28.85,-0.216,-0.04,1.00E+03,1.11E+03,-1130.8,-0.04,0.03,22.387,safe
9,75608.4,118.8185803,31.88296305,84.722,84.57,9.04,0.36,0.14,1.00E+03,-5.31E+03,-2075.4,0.14,0.05,3.259,safe
7,84004.5,118.7570121,31.9640884,36.81,184.86,18.84,0.036,-0.08,2.66E+02,-2.65E+03,-1255.1,-0.08,0.25,20.263,safe
9,83647.8,118.7600361,31.97013863,58.678,95.8,29.27,-1.368,0.03,1.08E+02,-2.46E+03,-984.2,0.03,-0.12,26.734,safe
9,83148.3,118.7073434,31.96700757,82.922,32.59,8.5,0.288,0.16,1.00E+03,-1.68E+03,-1047.4,0.16,-0.11,7.584,safe
9,80013,118.7911421,31.87647518,109.075,280.02,17.62,0.18,-0.06,1.00E+03,-6.84E+03,-1160,-0.06,-0.05,10.28,safe
6,74809.8,118.8086128,31.87897723,47.032,165.83,12.78,-0.252,0.87,3.87E+02,-3.02E+03,-1994.2,0.87,-0.2,4.906,aggressive
10,80544.5,118.7050478,31.91058033,97.382,304.9,33.78,0.576,0.08,1.00E+03,9.01E+01,-1135.1,0.08,-0.07,26.986,safe
8,74002.4,118.8050599,31.89544553,37.25,263.99,10.41,-0.648,-0.01,3.42E+02,-9.87E+02,-1896,-0.01,-0.01,0.89,safe
6,72326.1,118.8188233,31.89279903,0.918,350.26,10,-0.036,0.26,1.00E+03,3.71E-01,-369.74,0.26,0.04,0.056,safe
6,74741.8,118.8071933,31.88301542,53.795,163.33,9.3,0.684,-0.19,2.18E+02,-3.15E+03,-1996.7,-0.19,-0.01,2.158,safe
8,75212.7,118.8131441,31.87105245,30.054,65.99,13.12,0.072,-0.21,4.12E+01,-4.75E+03,-2094,-0.21,0.3,5.711,safe
9,83143.8,118.706775,31.96624295,78.74,32.32,8.19,0.036,-0.07,5.01E+02,-1.62E+03,-1047.7,-0.07,0.14,7.338,safe
7,83224.7,118.711776,31.97278663,68.383,35.42,10.24,-0.9,0.06,1.00E+03,-2.09E+03,-1044.6,0.06,0.36,7.999,safe
10,75807.7,118.8201018,31.87858382,60.53,345.09,23.04,-0.504,0.18,3.14E+02,-5.81E+03,-1454.9,0.18,-0.11,14.771,safe
7,73544.8,118.8170164,31.89632377,0.846,320.22,10.11,0.036,0.24,1.00E+03,1.21E+02,-1839.8,0.24,0.17,0.313,safe
6,74718.2,118.8061074,31.88720258,67.161,172.37,11.81,0.216,-0.14,6.17E+02,-3.26E+03,-1987.6,-0.14,-0.01,1.109,safe
9,75412,118.8110873,31.87459748,2.41,319.27,14.89,-0.108,0.15,1.40E+00,-4.55E+03,-2200.7,0.15,-0.06,7.302,safe
8,74830.6,118.8097332,31.87639895,43.583,152.47,11.63,0.144,0.42,2.89E+02,-2.92E+03,-2007.5,0.42,0.15,6.405,safe
9,75450.4,118.8086105,31.87961502,86.969,344.26,14.55,0,-0.12,1.00E+03,-4.37E+03,-2175.7,-0.12,-0.21,5.828,safe
7,82947.9,118.6868776,31.95268777,70.032,72.41,10.34,0,0.02,9.83E+02,1.49E+02,-1007.6,0.02,-0.31,7.318,safe
10,83406.6,118.7316183,31.97319248,78.304,132.34,25.28,1.548,-0.04,8.50E+02,-2.07E+03,-947.66,-0.04,0,23.66,safe
9,74818.1,118.8090101,31.8778073,64.869,160.22,12.07,0.504,0.12,1.00E+03,-2.98E+03,-1999.8,0.12,-0.02,5.251,safe
8,75509.5,118.8083313,31.8817237,40.124,79.05,12.45,-0.288,-0.06,1.92E+02,-4.34E+03,-2081,-0.06,0.47,6.266,safe
8,74047.4,118.7978292,31.89480562,75.103,253.25,12.48,0.576,-0.05,4.98E+02,-1.67E+03,-1906.8,-0.05,0.29,2.051,safe
9,81243.2,118.6763341,31.93621802,14.365,239.96,23.22,-0.216,-0.26,8.76E+00,1.80E+03,-1560,-0.26,0.09,18.053,safe
9,75753.1,118.8215933,31.8773243,34.343,280.81,16.57,0.648,-0.08,1.12E+02,-5.95E+03,-1519.2,-0.08,-0.12,9.107,safe
8,74533.1,118.801601,31.89477192,78.196,84.71,10.38,-0.288,-0.17,5.57E+02,-2.99E+03,-2075.3,-0.17,0.44,-0.189,safe
8,83032.3,118.6965671,31.95481692,84.83,62.58,9.57,-0.036,0.07,7.36E+02,-6.56E+02,-1017.4,0.07,-0.11,8.824,safe
9,80300.4,118.7407911,31.88232567,104.102,280.12,60.78,0.18,0.01,1.00E+03,-3.29E+03,-1159.9,0.01,-0.1,52.983,safe
9,83006,118.6906481,31.95346312,74.329,76.28,11.48,0.324,0,2.77E+02,-2.08E+02,-1003.7,0,0.12,7.672,safe
6,72625.4,118.8188225,31.8927969,0.959,244.5,9.52,0.072,0.27,1.00E+03,8.48E-01,-475.5,0.27,-1.16,-0.018,safe
6,72716.9,118.8184199,31.8947302,26.053,343.64,10.7,-0.108,-0.17,6.58E+01,4.14E+01,-736.36,-0.17,0.08,0.037,safe
8,83622.6,118.7535698,31.96924553,104.586,79.84,28.45,0.144,0.07,1.00E+03,-1.87E+03,-1000.2,0.07,-0.14,27.904,safe
8,82751.7,118.6690972,31.93836237,90.834,3.08,20.5,0.468,0.02,1.00E+03,1.54E+03,-1076.9,0.02,-0.17,15.919,safe
8,75440.7,118.8093153,31.87770297,76.375,338.42,15.27,-0.36,0.24,5.44E+02,-4.44E+03,-2181.6,0.24,0.08,6.093,safe
9,75622.2,118.8221397,31.88308727,86.731,87.97,9.95,0.252,-0.21,1.00E+03,-5.65E+03,-2072,-0.21,0.09,4.239,safe
9,80136.4,118.7660618,31.87983762,101.869,268.13,40.21,1.98,0.01,1.00E+03,-5.37E+03,-1171.9,0.01,-0.19,32.83,safe
9,74922.7,118.810908,31.87095925,65.681,262.54,16.03,1.728,0.11,6.53E+02,-2.85E+03,-1897.5,0.11,-0.05,8.691,safe
6,74804.2,118.8083798,31.879633,68.515,163.03,14.68,-0.108,0.05,1.00E+03,-3.04E+03,-1997,0.05,0.34,5.282,safe
10,83300.6,118.7177718,31.97661503,56.185,70.69,8.58,-0.396,-0.09,6.88E+02,-2.66E+03,-1009.3,-0.09,0.06,6.65,safe
7,74458.6,118.795075,31.89289988,59.871,49.63,19.28,0.972,-0.23,9.53E+02,-2.38E+03,-2110.4,-0.23,-0.11,3.656,safe
8,73854.8,118.8142409,31.89606897,55.896,263.16,10.83,-0.108,-0.12,2.84E+02,-1.39E+02,-1896.8,-0.12,0.41,0.636,safe
10,83337.9,118.7254605,31.97671202,82.258,106.68,14.19,1.584,0.14,1.00E+03,-2.65E+03,-973.32,0.14,0.5,12.62,safe
9,80307,118.7388244,31.8826598,102.95,283.19,59.41,-1.08,0.03,1.00E+03,-3.11E+03,-1156.8,0.03,-0.14,52.088,safe
9,80234.4,118.7485834,31.88114672,102.959,280.32,56.23,-0.288,-0.02,1.00E+03,-4.03E+03,-1159.7,-0.02,0.03,48.476,safe
10,80344.5,118.7287758,31.88719058,107.36,312.13,53.1,-1.008,0.04,1.00E+03,-2.16E+03,-1127.9,0.04,-0.08,45.137,safe
10,81141,118.6773419,31.9365347,4.067,242.31,22.37,-0.144,0.12,4.95E+00,1.86E+03,-1197.7,0.12,-0.07,15.083,safe
8,73935.5,118.8077046,31.89563807,43.755,265.14,10.68,0.072,-0.06,4.75E+02,-7.36E+02,-1894.9,-0.06,-0.08,0.813,safe
9,80009.5,118.7922609,31.8763125,111.436,279.13,17.45,-0.396,0.13,1.00E+03,-6.94E+03,-1160.9,0.13,-0.11,10.195,safe
9,75529,118.8120262,31.88220877,76.986,80.62,11.16,-0.252,0.07,1.00E+03,-4.69E+03,-2079.4,0.07,-0.03,4.537,safe
5,72726.1,118.8182216,31.89535512,23.898,347.31,10.81,-0.18,-0.18,9.43E+01,6.04E+01,-732.69,-0.18,0.69,-0.132,safe
7,75358.7,118.8116554,31.87381438,40.468,327.18,13.41,0.396,0.18,5.52E+02,-4.61E+03,-2192.8,0.18,0.02,6.196,safe
5,72657.8,118.8188914,31.8935905,24.088,20.48,9.34,-0.216,-0.05,2.06E+01,-3.36E+00,-699.52,-0.05,0.43,-0.428,safe
7,74050.2,118.797247,31.89462962,74.217,247.1,13.06,0.612,-0.03,1.00E+03,-1.72E+03,-1912.9,-0.03,-0.1,2.623,safe
10,82657,118.6750543,31.9352952,53.656,236.32,23.01,-0.432,0.1,8.26E+02,1.68E+03,-1203.7,0.09,-0.27,19.125,safe
10,80814.7,118.6846326,31.93197892,84.413,333.07,15.13,-0.9,0.22,1.00E+03,1.98E+03,-1106.9,0.22,0.02,12.643,safe
8,74505.6,118.7959825,31.89349962,49.147,54.23,14.5,-0.504,0.06,2.50E+02,-2.46E+03,-2105.8,0.06,-0.03,3.106,safe
9,75142.5,118.8077067,31.87043113,80.019,84.67,23.15,0.468,0.04,1.00E+03,-4.23E+03,-2075.3,0.04,-0.05,15.403,safe
8,73855.1,118.8141916,31.89606462,56.768,265.17,10.85,0.252,0.18,1.14E+02,-1.44E+02,-1894.8,0.18,-0.22,0.634,safe
8,74434.3,118.7927006,31.89104,45.32,38.7,18,-1.188,-0.03,1.03E+02,-2.23E+03,-2121.3,-0.03,-0.17,7.183,safe
10,83530,118.7396154,31.96848353,76.383,107.3,42.18,-0.108,-0.02,5.44E+02,-1.31E+03,-972.7,-0.02,-0.06,40.898,safe
10,83312.5,118.7202216,31.97713777,83.553,81.45,6.78,0.072,0,4.34E+02,-2.89E+03,-998.55,0,-0.12,5.038,safe
8,72755.5,118.8181359,31.89587182,6.882,331.12,11.75,-0.072,0.05,5.68E+00,6.85E+01,-748.88,0.05,0.05,-0.19,safe
9,80256.4,118.7419892,31.88214323,103.155,280.29,60.02,0.864,0.05,1.00E+03,-3.41E+03,-1159.7,0.05,-0.1,52.288,safe
9,80421.3,118.7204429,31.8944275,111.31,315.88,33.3,-1.872,0.01,1.00E+03,-1.37E+03,-1124.1,0.01,-0.07,24.724,safe
8,83209.8,118.7100034,31.97051602,80.249,32.55,11.36,-0.288,-0.08,1.00E+03,-1.93E+03,-1047.5,-0.08,-0.06,9.411,safe
7,82946.7,118.686643,31.95262502,69.24,72.41,10.38,0.144,-0.13,4.93E+02,1.71E+02,-1007.6,-0.13,-0.37,7.303,safe
10,83433.1,118.7333465,31.97185322,10.506,131.39,28.57,0.216,0.17,3.56E+01,-1.91E+03,-948.61,0.17,0.04,28.444,safe
8,75011.9,118.8019031,31.86936053,7.887,253,13.76,0.036,-0.33,8.88E+00,-3.71E+03,-1907,-0.33,0.02,6.356,safe
8,83006.7,118.6907985,31.9534948,75.579,75.85,11.55,0.072,-0.12,1.00E+03,-2.22E+02,-1004.2,-0.12,0.12,7.703,safe
8,74010.3,118.8040786,31.89537432,44.02,264.15,9.73,-0.504,-0.08,8.76E+02,-1.08E+03,-1895.9,-0.08,0.29,0.166,safe
9,83854.4,118.7576623,31.9684919,20.796,246.88,26.69,0.252,-0.21,5.81E+01,-2.58E+03,-833.12,-0.21,0.04,23.798,safe
8,74536.3,118.8022842,31.89482847,66.676,83.91,9.89,-0.144,-0.07,1.00E+03,-3.06E+03,-2076.1,-0.07,-0.24,-0.386,safe
10,82639.5,118.6762647,31.93614775,1.591,223.87,22.35,0.216,0.09,5.70E-01,1.79E+03,-1216.1,0.09,0.05,18.158,safe
9,80421.9,118.7203069,31.89454718,111.073,316.11,32.99,-1.764,0.07,1.00E+03,-1.35E+03,-1123.9,0.07,-0.14,24.424,safe
8,82750.6,118.6690865,31.93811338,90.493,1.25,20.28,0.396,0.19,1.00E+03,1.54E+03,-1078.8,0.19,-0.04,15.738,safe
10,80822,118.6837639,31.93334125,83.109,330.62,14.18,0,0.11,1.00E+03,2.06E+03,-1109.4,0.11,-0.05,11.317,safe
6,72629.3,118.8187947,31.8927919,4.254,247.17,9.39,-0.036,0.08,3.54E+00,-9.66E-01,-472.83,0.08,0.02,-0.021,safe
10,82916.4,118.6814005,31.9505374,58.968,59.61,12.2,-0.144,0.06,3.35E+02,6.66E+02,-1020.4,0.06,0.04,7.971,safe
10,82656.4,118.6751316,31.93533993,52.377,235.82,23.07,-0.252,0.1,5.21E+02,1.68E+03,-1204.2,0.1,-0.02,19.172,safe
10,80402.3,118.7248135,31.89061653,110.927,315.95,42.81,-2.412,0.02,1.00E+03,-1.78E+03,-1124.1,0.02,0.07,34.915,safe
8,74138.5,118.7955967,31.89364295,43.416,221.54,14.62,0.576,-0.14,2.44E+02,-1.88E+03,-1938.5,-0.14,-0.06,4.313,safe
4,75838.2,118.8198082,31.87843643,78.08,249.89,12.71,-2.232,-0.01,1.00E+03,-5.98E+03,-1190.1,-0.01,-0.01,6.28,safe
9,83346.7,118.7275921,31.97595855,95.925,118.23,18.17,1.26,0.11,9.35E+02,-2.45E+03,-961.77,0.11,-0.01,16.606,safe
9,75635.5,118.8249118,31.88318777,44.732,88.86,10.32,-0.072,-0.21,1.53E+02,-5.91E+03,-2071.1,-0.21,0,3.955,safe
10,80355.6,118.726308,31.88929655,107.766,316.14,47.25,-2.34,-0.01,1.00E+03,-1.92E+03,-1123.9,-0.01,-0.08,39.329,safe
8,74510.2,118.7965761,31.89387968,61.135,55.57,13.94,-0.468,0.23,2.68E+02,-2.52E+03,-2104.4,0.23,0.02,2.632,safe
9,75615.5,118.8204033,31.88304042,90.394,88.84,9.36,0.144,-0.01,1.00E+03,-5.49E+03,-2071.2,-0.01,-0.04,3.753,safe
8,83203.3,118.7092079,31.96945833,72.734,32.25,9.81,0.468,0.1,1.00E+03,-1.85E+03,-1047.8,0.1,0.06,8.59,safe
10,83438.4,118.7335216,31.97171428,16.312,128.31,29.16,0.36,-0.07,2.67E+01,-1.89E+03,-951.69,-0.07,0.03,28.959,safe
7,74637.9,118.8054518,31.89376813,68.295,174.3,10.2,0.36,0.13,7.41E+02,-3.32E+03,-1985.7,0.13,-0.1,-0.362,safe
8,84036.1,118.7567874,31.9626886,0.962,123.01,20.32,0.072,0.27,1.00E+03,-2.67E+03,-1317,0.27,-0.59,20.347,safe
9,83852.6,118.7577657,31.96851927,19.937,259.46,26.4,0.36,-0.09,4.10E+01,-2.57E+03,-820.54,-0.09,0.15,23.666,safe
9,75532.7,118.8128858,31.88228003,80.82,84.28,10.52,-0.468,-0.29,1.00E+03,-4.77E+03,-2075.7,-0.28,0.44,4.035,safe
10,75940.4,118.8016194,31.8756859,109.183,269.54,27.34,-0.972,-0.01,1.00E+03,-7.70E+03,-1170.5,-0.01,0.01,20.218,safe
9,74928.4,118.8097368,31.87085053,74.486,264.11,18.87,1.656,0.09,1.00E+03,-2.96E+03,-1895.9,0.09,-0.09,11.42,safe
10,83136.4,118.7058687,31.96502193,82.033,32.54,8.1,-0.936,0.14,1.00E+03,-1.54E+03,-1047.5,0.14,0.05,7.539,safe
10,80424.7,118.7196827,31.89511285,110.969,317.46,31.64,-1.476,0.1,1.00E+03,-1.29E+03,-1122.5,0.1,-0.05,23.111,safe
9,80505.8,118.7124602,31.90371155,104.272,327.82,29.28,-1.764,-0.03,1.00E+03,-6.11E+02,-1112.2,-0.03,0.13,20.971,safe
10,83310.9,118.7198395,31.97707502,81.342,77.09,6.8,-0.36,0.03,5.39E+02,-2.85E+03,-1002.9,0.03,-0.17,5.095,safe
9,83843.2,118.7582262,31.96850093,4.747,277.83,24.23,-0.072,0.24,3.96E+00,-2.60E+03,-802.17,0.24,-0.19,23.082,safe
8,83918.7,118.7571612,31.96623535,35.207,181.76,28.52,-0.648,-0.36,1.00E+03,-2.63E+03,-898.24,-0.36,0.15,23.478,safe
8,83917.2,118.7571682,31.96637827,40.547,183.26,28.89,-0.432,-0.2,2.48E+02,-2.63E+03,-896.74,-0.2,-0.06,23.689,safe
10,83015.7,118.6929481,31.95385042,87.62,79.27,12.99,0.288,-0.22,1.00E+03,-3.14E+02,-1000.7,-0.22,0.19,8.54,safe
8,74748.7,118.8075465,31.88209158,54.209,164.89,11.58,0.54,-0.21,2.21E+02,-3.12E+03,-1995.1,-0.21,-0.24,3.134,safe
9,80142.3,118.7642974,31.87980827,100.384,270,43.24,1.764,-0.08,1.00E+03,-5.51E+03,-1170,-0.08,0.04,35.849,safe
10,83506.4,118.7359549,31.97001887,53.207,124.71,36.69,1.296,-0.03,1.00E+03,-1.66E+03,-955.29,-0.03,0.17,36.201,safe
8,73918.6,118.8100368,31.8957699,61.348,265.63,12.31,0.612,0.02,1.00E+03,-5.37E+02,-1894.4,0.02,0,2.323,safe
7,74640.4,118.8055066,31.89332397,73.34,174.44,10.16,0.144,-0.16,1.00E+03,-3.31E+03,-1985.6,-0.16,-0.15,-0.107,safe
10,80451.2,118.7146981,31.90060413,98.783,327.86,33.87,-0.396,-0.01,1.00E+03,-8.22E+02,-1112.1,-0.01,0,26.249,safe
7,74735.2,118.8068609,31.88400927,73.093,162.97,8.38,0.468,-0.13,7.27E+02,-3.19E+03,-1997,-0.13,0.06,1.381,safe
7,74702.8,118.8058859,31.88910398,53.297,176.53,8.87,0.072,-0.37,5.41E+02,-3.28E+03,-1983.5,-0.37,-0.05,-0.207,safe
7,73928.2,118.8086393,31.8956909,43.307,269.88,10.98,-0.432,0.21,6.71E+01,-6.50E+02,-1890.1,0.21,-0.43,1.212,safe
10,83443.2,118.7337063,31.9715775,20.117,131.03,29.53,0.504,-0.03,1.33E+02,-1.87E+03,-948.97,-0.03,0.14,29.401,safe
9,74421.1,118.7918445,31.89022728,10.323,134.51,22.03,-0.324,0,5.53E+00,-2.16E+03,-2025.5,0,0.25,11.14,safe
9,83117.2,118.7029946,31.96114262,86.993,31.81,10.38,-1.368,-0.05,3.78E+02,-1.26E+03,-1048.2,-0.05,0.03,10.272,safe
9,80007.1,118.7930409,31.87621427,112.075,277.94,17.59,-0.18,-0.07,1.00E+03,-7.02E+03,-1162.1,-0.07,0.11,10.396,safe
9,83043.1,118.6986899,31.95604858,76.533,49.57,11.28,0.972,0.01,7.77E+02,-8.57E+02,-1030.4,0.01,0.27,10.025,safe
9,82719.9,118.6714476,31.93314062,61.41,265.81,17.17,-0.684,-0.13,8.08E+01,1.34E+03,-1174.2,-0.13,-0.32,13.43,safe
5,82836.6,118.675487,31.94663477,81.049,50.41,10.54,-0.108,-0.04,3.62E+02,1.13E+03,-1029.6,-0.04,0.14,7.193,safe
9,74621.4,118.8052197,31.89538407,22.948,83.99,9.9,0.252,-0.01,2.07E+02,-3.33E+03,-2076,-0.01,0.08,-0.316,safe
10,80536.4,118.7068619,31.90939475,94.72,310.32,31.61,1.512,-0.01,1.00E+03,-8.12E+01,-1129.7,-0.01,-0.09,24.517,safe
9,80747.7,118.6871857,31.92653177,97.925,341.35,19.38,-0.108,-0.16,1.00E+03,1.74E+03,-1098.7,-0.16,-0.15,18.142,safe
9,80222.5,118.7521971,31.88059842,107.335,279.28,58.68,-0.324,0.09,1.00E+03,-4.37E+03,-1160.7,0.09,-0.04,50.863,safe
10,80344.3,118.7288226,31.88715453,107.645,312.15,53.17,-0.72,0.03,1.00E+03,-2.16E+03,-1127.9,0.03,-0.02,45.185,safe
9,75806.8,118.8201479,31.87845387,60.301,340.83,23.09,-0.036,0.02,1.85E+02,-5.81E+03,-1459.2,0.02,-0.17,14.828,safe
9,75113.6,118.8022863,31.86928677,38.67,73.46,13.37,-0.432,0.27,1.81E+02,-3.72E+03,-2086.5,0.27,-0.04,5.915,safe
9,80134.5,118.7666304,31.87985333,102.069,268.08,39.29,1.8,0,1.00E+03,-5.31E+03,-1171.9,0,0.08,31.871,safe
10,80638.4,118.6969716,31.91472745,23.552,297.98,29.29,-0.144,0.11,1.04E+02,8.56E+02,-1142,0.11,0.16,23.302,safe
9,75523.5,118.8108491,31.88202933,72.583,81.99,11.73,-0.432,-0.07,9.63E+02,-4.58E+03,-2078,-0.07,0.06,4.926,safe
10,82647.7,118.6760135,31.93589715,31.196,222.68,22.57,0.396,0.18,1.82E+02,1.77E+03,-1217.3,0.18,-0.08,18.711,safe
10,80425.9,118.719419,31.8953587,110.878,317.52,31.18,-1.008,-0.14,1.00E+03,-1.27E+03,-1122.5,-0.14,0.1,22.698,safe
9,80826.8,118.6831853,31.9342188,82.591,330.19,15.07,0.288,0.08,1.00E+03,2.12E+03,-1109.8,0.08,-0.09,11.677,safe
9,80251.6,118.7434147,31.88192058,102.682,280.52,58.82,0.756,-0.03,1.00E+03,-3.54E+03,-1159.5,-0.03,0.13,51.084,safe
9,80321.7,118.7345767,31.88385297,107.342,293.93,53.12,-0.9,-0.12,1.00E+03,-2.70E+03,-1146.1,-0.12,0.07,45.579,safe
10,83536.8,118.7412043,31.9681134,87.947,103.01,40.79,-0.828,0.12,5.25E+02,-1.16E+03,-976.99,0.12,-0.07,40.235,safe
10,80706.2,118.6929579,31.9172968,92.824,315,27.94,-0.216,-0.11,1.00E+03,1.23E+03,-1125,-0.11,-0.04,21.827,safe
8,81237.6,118.6766132,31.93620717,17.445,253.89,23.82,0.144,0.09,1.90E+01,1.79E+03,-1546.1,0.09,0.04,18.097,safe
10,82647.5,118.6760258,31.93590855,30.366,222.42,22.55,0.432,0.11,1.41E+02,1.77E+03,-1217.6,0.11,-0.09,18.692,safe
10,80702.3,118.6937024,31.91669715,85.464,311.79,28.43,-0.288,0.09,1.00E+03,1.16E+03,-1128.2,0.09,-0.08,22.129,safe
10,80537.5,118.706626,31.90956307,95.196,309.48,32.09,1.368,0.09,1.00E+03,-5.90E+01,-1130.5,0.09,0,24.974,safe
10,75944.9,118.8001768,31.87568993,108.752,271.14,25.76,-1.512,-0.11,1.00E+03,-7.69E+03,-1168.9,-0.11,-0.07,18.747,safe
10,80732.2,118.6887885,31.92276128,103.783,337.69,25.89,-0.036,0,1.00E+03,1.63E+03,-1102.3,0,-0.02,19.738,safe
9,80137.4,118.7657614,31.87982887,102.458,268.18,40.64,1.512,0.09,1.00E+03,-5.39E+03,-1171.8,0.09,0.02,33.316,safe
7,73525.4,118.8170171,31.89632238,0.887,113.19,9.83,0.18,0.25,1.00E+03,1.20E+02,-1686.8,0.25,-0.5,0.264,safe
5,72709,118.8185826,31.89417757,26.893,348.03,10.69,0.108,-0.22,6.79E+01,2.60E+01,-731.97,-0.22,-0.2,-0.333,safe
8,83620.3,118.7528776,31.96913743,103.095,79.81,28.35,-0.432,-0.01,1.00E+03,-1.80E+03,-1000.2,-0.01,0.01,27.952,safe
8,82721.4,118.6711755,31.93314928,62.93,278.8,16.82,-0.828,-0.08,1.13E+02,1.34E+03,-1161.2,-0.08,-0.33,13.099,safe
8,83557,118.7467996,31.96823827,90.024,78.42,34.48,-1.368,-0.08,5.37E+02,-1.23E+03,-1001.6,-0.08,0.03,34.043,safe
9,83220.3,118.7112784,31.9721677,71.038,32.81,10.06,-0.792,-0.02,1.00E+03,-2.05E+03,-1047.2,-0.02,0.39,8.621,safe
10,80542.2,118.7055823,31.91025415,96.631,306.38,33.21,1.044,-0.06,1.00E+03,3.96E+01,-1133.6,-0.06,-0.04,26.461,safe
10,83328.5,118.7234416,31.97708465,68.777,98.18,11.41,1.26,0,4.63E+02,-2.84E+03,-981.82,0,-0.16,8.125,safe
7,74842,118.8105448,31.87514012,56.696,150.33,11.79,0.072,-0.08,1.00E+03,-2.89E+03,-2009.7,-0.08,0.02,6.738,safe
7,81233.1,118.6768168,31.93630767,19.733,238.51,24.07,0.108,-0.22,3.98E+01,1.81E+03,-1561.5,-0.22,-0.01,17.909,safe
7,82946.9,118.6866817,31.95263582,68.948,71.29,10.37,0.108,-0.15,2.86E+02,1.68E+02,-1008.7,-0.15,0.09,7.307,safe
10,80707.8,118.6926492,31.9175661,94.393,316.45,27.87,-0.108,0.01,1.00E+03,1.26E+03,-1123.6,0.01,-0.08,21.664,safe
9,75123.1,118.8036793,31.86968502,64.375,71.65,13.77,1.08,0.03,4.04E+02,-3.85E+03,-2088.4,0.03,-0.32,6.24,safe
10,80431.7,118.7181636,31.89656222,109.03,318.99,29.84,0.216,-0.19,1.00E+03,-1.15E+03,-1121,-0.19,0.01,21.961,safe
9,75724.7,118.823979,31.87721982,61.228,260.89,14.12,-1.188,0.02,2.06E+02,-6.04E+03,-1539.1,0.02,-0.24,7.795,safe
9,75446.8,118.8088624,31.8788726,84.145,343.15,14.32,0.252,-0.09,1.00E+03,-4.40E+03,-2176.8,-0.09,-0.06,5.451,safe
9,74420.4,118.7918327,31.89024092,9.648,150.52,22.17,-0.396,0.19,6.45E+00,-2.16E+03,-2009.5,0.19,0.22,11.232,safe
6,80418.4,118.7211078,31.89384733,112.213,315.7,34.55,-1.728,0.03,1.00E+03,-1.43E+03,-1124.3,0.03,0.01,26.114,safe
7,83950.4,118.7570858,31.96526173,24.284,179.91,20.19,0,-0.01,3.74E+02,-2.64E+03,-1260.1,-0.01,0.09,20.852,safe
10,74625.9,118.8054777,31.89526133,27.408,166.99,10.39,-0.072,0.11,2.16E+01,-3.32E+03,-1993,0.11,-0.37,-0.299,safe
9,74957.4,118.8037124,31.8698836,64.026,251.33,14.15,-1.692,0.02,8.49E+02,-3.53E+03,-1908.7,0.02,-0.19,6.989,safe
8,82722.8,118.6709262,31.93321047,62.988,292.27,16.34,-1.296,-0.09,1.28E+02,1.37E+03,-1147.7,-0.09,-0.3,12.634,safe
10,80539.7,118.7061454,31.90989117,95.644,307.94,32.66,0.972,0.01,1.00E+03,-1.36E+01,-1132.1,0.01,0.13,25.75,safe
9,75655.1,118.8255693,31.88118813,70.335,179.4,14.49,-0.108,-0.07,1.00E+03,-5.89E+03,-1980.6,-0.07,0.13,5.137,safe
